Row ID,Order ID,Customer ID,Product ID,Segment,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Rate,Review,Summary
7897,CA-2017-124744,EH-14125,OFF-PA-10001970,Home Office,Office Supplies,Paper,Xerox 1908,447.84,8,0,219.4416,1,Not recommended at all,Very Bad quality. Color fade after one wash .Please return my money.
7898,CA-2017-128363,DC-12850,OFF-AP-10001563,Consumer,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,272.048,7,0.2,30.6054,5,Excellent,It's really nice. Same as shown. Pure cotton fabric.
7899,CA-2017-128363,DC-12850,OFF-BI-10001359,Consumer,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1614.582,6,0.7,-1237.8462,4,Delightful,Good choice to buy in range
7900,CA-2017-128363,DC-12850,OFF-FA-10003495,Consumer,Office Supplies,Fasteners,Staples,24.32,5,0.2,9.12,1,Don't waste your money,Worst productâ€¦ colour faded..am very disappointed
7901,CA-2017-128363,DC-12850,TEC-AC-10003709,Consumer,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,1.584,2,0.2,0.4752,1,Not recommended at all,Colour faded after first wash and bit hard material
7902,CA-2017-128363,DC-12850,FUR-FU-10003268,Consumer,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,31.984,1,0.2,0,5,Just wow!,Good quality. Fit for queen size bed.
7903,CA-2017-128363,DC-12850,OFF-EN-10003845,Consumer,Office Supplies,Envelopes,Colored Envelopes,14.76,5,0.2,4.797,5,Highly recommended,Very nice
7904,CA-2017-128363,DC-12850,FUR-CH-10002073,Consumer,Furniture,Chairs,Hon Olson Stacker Chairs,423.648,2,0.2,47.6604,4,Delightful,Bed sheet is good but the cloth is little bit thin
7905,CA-2015-126669,DO-13645,OFF-PA-10001357,Consumer,Office Supplies,Paper,Xerox 1886,76.64,2,0.2,26.824,5,Perfect product!,Quality and design is very good.Pure cotton
7906,US-2015-118766,LS-16975,OFF-EN-10001415,Home Office,Office Supplies,Envelopes,Staple envelope,4.464,1,0.2,1.674,5,Fabulous!,Nice bed sheet
7907,US-2015-118766,LS-16975,OFF-BI-10002813,Home Office,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,3.96,10,0.8,-6.93,5,Terrific,"I like the product, it's pure cotton,nice"
7908,CA-2016-112585,RW-19630,OFF-AP-10003849,Corporate,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,715.64,2,0,178.91,4,Good choice,Ok nalla products
7909,CA-2016-149762,RD-19720,FUR-TA-10004147,Consumer,Furniture,Tables,Hon 4060 Series Tables,268.704,3,0.2,6.7176,5,Awesome,Very nice product
7910,CA-2016-149762,RD-19720,OFF-AR-10001662,Consumer,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,21.92,8,0,5.9184,5,Best in the market!,Best in the market.
7911,CA-2016-149762,RD-19720,OFF-ST-10001558,Consumer,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,48.72,3,0,7.308,4,Very Good,Nice
7912,CA-2016-149762,RD-19720,FUR-BO-10001337,Consumer,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,205.666,2,0.15,-12.098,5,Terrific,Value for money ðŸ˜ŠðŸ˜
7913,CA-2016-167605,RB-19570,FUR-FU-10001602,Consumer,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",30.344,2,0.6,-31.8612,5,Fabulous!,Good ðŸ‘
7914,US-2017-105697,JE-15715,OFF-ST-10003996,Consumer,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",25.696,2,0.2,1.9272,4,Worth the money,Good productðŸ‘ŒðŸ‘ŒðŸ‘Œ
7915,CA-2017-165323,SR-20740,TEC-MA-10003673,Home Office,Technology,Machines,Hewlett-Packard Desktjet 6988DT Refurbished Printer,3404.5,5,0,1668.205,4,Good choice,Good
7916,CA-2017-165323,SR-20740,TEC-AC-10004992,Home Office,Technology,Accessories,Kingston Digital DataTraveler 64GB USB 2.0,101.34,3,0,8.1072,4,Wonderful,Nice
7917,CA-2015-110891,PO-19195,FUR-CH-10002880,Home Office,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",344.372,4,0.3,-93.4724,3,Fair,Size choti hy
7918,CA-2017-100783,JK-16120,OFF-AR-10000380,Home Office,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",30.384,1,0.2,3.798,4,Good quality product,Ok
7919,CA-2015-152513,JP-16135,OFF-BI-10002706,Home Office,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,22.848,2,0.2,7.4256,5,Must buy!,Awesome
7920,CA-2017-139822,Dp-13240,OFF-ST-10000943,Home Office,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,38.62,2,0,10.8136,1,Horrible,Bad quality
7921,CA-2017-139822,Dp-13240,TEC-AC-10001090,Home Office,Technology,Accessories,Micro Innovations Wireless Classic Keyboard with Mouse,59.98,2,0,10.7964,1,Unsatisfactory,Don't buy
7922,CA-2017-107713,JB-16000,OFF-BI-10002026,Consumer,Office Supplies,Binders,Avery Arch Ring Binders,174.3,3,0,81.921,5,Highly recommended,Loved It!
7923,CA-2017-134096,PP-18955,TEC-PH-10000526,Home Office,Technology,Phones,Vtech CS6719,383.96,5,0.2,38.396,1,Worst experience ever!,Product quality is not good fabric is very bad ...this is not pure cotton pillow cover is small .... dissatisfied with the product
7924,CA-2017-134096,PP-18955,OFF-BI-10004002,Home Office,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,15.57,3,0.7,-11.418,4,Wonderful,Value for money
7925,CA-2016-125843,RF-19840,OFF-BI-10002309,Consumer,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,22.32,4,0,10.7136,1,Worthless,Bad product
7926,CA-2016-125843,RF-19840,OFF-LA-10003923,Consumer,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,103.6,7,0,51.8,3,Nice,"Quiet good in this range, pure cotton"
7927,CA-2017-120404,KH-16330,TEC-AC-10003433,Corporate,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,2.97,3,0,1.3365,4,Very Good,Worth the price.....same as the product details given
7928,CA-2017-120404,KH-16330,TEC-PH-10001363,Corporate,Technology,Phones,Apple iPhone 5S,569.99,1,0,170.997,4,Delightful,"So beautiful bedsheet , value of money"
7929,CA-2017-120404,KH-16330,FUR-FU-10000820,Corporate,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,50.97,3,0,9.1746,4,Good choice,Good
7930,CA-2017-167549,EM-14200,FUR-TA-10004767,Home Office,Furniture,Tables,Safco Drafting Table,298.116,6,0.3,-4.2588,1,Don't waste your money,First wash all colour gon don't buy.....
7931,CA-2016-120082,DK-12835,OFF-AR-10001955,Corporate,Office Supplies,Art,Newell 319,59.52,3,0,17.856,5,Classy product,I just love it. Pure cotton bedsheet
7932,US-2016-168095,MC-17425,FUR-CH-10004886,Corporate,Furniture,Chairs,Bevis Steel Folding Chairs,230.28,3,0.2,23.028,4,Very Good,Good product
7933,US-2016-168095,MC-17425,OFF-PA-10003641,Corporate,Office Supplies,Paper,Xerox 1909,105.52,5,0.2,34.294,3,Does the job,Super
7934,CA-2017-166093,RW-19540,OFF-EN-10003134,Corporate,Office Supplies,Envelopes,Staple envelope,23.36,2,0,11.68,5,Worth every penny,Veru good products
7935,CA-2017-166093,RW-19540,TEC-PH-10002564,Corporate,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,71.976,3,0.2,8.997,3,Decent product,So good
7936,CA-2017-166093,RW-19540,OFF-PA-10003893,Corporate,Office Supplies,Paper,Xerox 1962,8.56,2,0,3.852,5,Perfect product!,Very niceSuperb qualityThank you so much Flipkart
7937,CA-2017-166093,RW-19540,OFF-BI-10000174,Corporate,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",13.92,3,0.2,4.872,5,Classy product,"Looking good, worth for money"
7938,CA-2017-166093,RW-19540,OFF-AP-10001058,Corporate,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,2518.29,9,0,654.7554,3,Just okay,Not soft enough.. Bubbling is there.. Cotton products but still soft ness is not there. So just ok.. Not so good as expected..
7939,CA-2017-166093,RW-19540,OFF-ST-10001496,Corporate,Office Supplies,Storage,Standard Rollaway File with Lock,540.57,3,0,140.5482,1,Did not meet expectations,Color and quality not good
7940,CA-2017-166093,RW-19540,OFF-BI-10004230,Corporate,Office Supplies,Binders,GBC Recycled Grain Textured Covers,221.056,8,0.2,77.3696,3,Fair,Nice
7941,CA-2016-146325,DS-13180,FUR-CH-10001146,Corporate,Furniture,Chairs,"Global Task Chair, Black",81.424,2,0.2,-9.1602,4,Nice product,Very nice bedsheet..
7942,CA-2016-146325,DS-13180,OFF-ST-10001590,Corporate,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",134.8,10,0,35.048,1,Did not meet expectations,Very bad product
7943,CA-2017-134194,GA-14725,OFF-BI-10003684,Consumer,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,39.582,9,0.8,-59.373,4,Very Good,Very nice badsheet
7944,CA-2017-134194,GA-14725,OFF-SU-10000946,Consumer,Office Supplies,Supplies,Staple remover,44.688,7,0.2,5.0274,2,Could be way better,Very bad product
7945,CA-2017-134194,GA-14725,OFF-AR-10001615,Consumer,Office Supplies,Art,Newell 34,31.744,2,0.2,2.3808,3,Just okay,Good ðŸ‘Œ
7946,CA-2017-134194,GA-14725,OFF-BI-10001597,Consumer,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",40.98,5,0.8,-65.568,5,Mind-blowing purchase,Nice Bedsheet
7947,CA-2017-134194,GA-14725,OFF-BI-10001116,Consumer,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",3.168,3,0.8,-5.0688,5,Excellent,Super fabric
7948,CA-2014-131009,SC-20380,OFF-FA-10004395,Consumer,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,18.84,5,0.2,-3.5325,5,Awesome,Nice
7949,CA-2014-131009,SC-20380,FUR-CH-10001270,Consumer,Furniture,Chairs,Harbour Creations Steel Folding Chair,362.25,6,0.3,0,4,Worth the money,Not bad
7950,CA-2014-131009,SC-20380,FUR-FU-10001095,Consumer,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,63.552,6,0.6,-34.9536,5,Terrific,Good
7951,CA-2014-131009,SC-20380,OFF-ST-10001469,Consumer,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,129.552,3,0.2,-22.6716,4,Worth the money,Nice product...pure cotton.... good quality ..
7952,CA-2015-145814,KD-16345,OFF-BI-10003196,Consumer,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,5.984,2,0.2,2.244,5,Mind-blowing purchase,Amazing
7953,CA-2015-145814,KD-16345,TEC-PH-10002200,Consumer,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,861.76,4,0,249.9104,5,Best in the market!,Good
7954,CA-2014-138359,KH-16330,OFF-ST-10000636,Corporate,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,66.96,4,0,2.6784,1,Hated it!,Low quality one time washing after colour shading and Shrinkage
7955,CA-2014-138359,KH-16330,OFF-BI-10000145,Corporate,Office Supplies,Binders,Zipper Ring Binder Pockets,6.24,2,0,3.0576,4,Good choice,Nice recommend to buy
7956,CA-2017-131807,GG-14650,FUR-CH-10001190,Corporate,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,435.168,4,0.2,-59.8356,1,Not recommended at all,"Low quality product,I am not like this item."
7957,CA-2017-131807,GG-14650,OFF-FA-10002780,Corporate,Office Supplies,Fasteners,Staples,14.9,5,0,6.854,5,Terrific,Value for money product.... Pure cotton bedsheets.
7958,CA-2017-131807,GG-14650,OFF-AP-10004052,Corporate,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",15.8,4,0,4.108,5,Terrific,This product is good
7959,CA-2017-131807,GG-14650,FUR-FU-10004666,Corporate,Furniture,Furnishings,DAX Clear Channel Poster Frame,72.9,5,0,26.973,4,Good choice,Nice product at reasonable price ðŸ‘
7960,CA-2017-131807,GG-14650,FUR-TA-10004086,Corporate,Furniture,Tables,KI Adjustable-Height Table,206.352,3,0.2,5.1588,5,Highly recommended,Gud product
7961,CA-2017-131807,GG-14650,TEC-PH-10000702,Corporate,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",7.992,1,0.2,2.6973,5,Wonderful,Good
7962,CA-2017-104864,JS-15685,OFF-ST-10002301,Corporate,Office Supplies,Storage,Tennsco Commercial Shelving,81.36,5,0.2,-19.323,4,Wonderful,Good design
7963,CA-2017-104864,JS-15685,OFF-BI-10001636,Corporate,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,20.232,8,0.7,-16.1856,4,Very Good,We liked it. Quality is fair. Colour is nice.
7964,CA-2017-104864,JS-15685,OFF-AP-10002684,Corporate,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",389.056,4,0.2,48.632,5,Must buy!,Soooper prodact
7965,CA-2017-104864,JS-15685,OFF-PA-10004609,Corporate,Office Supplies,Paper,Xerox 221,20.736,4,0.2,7.2576,3,Good,Ok product.
7966,CA-2017-104864,JS-15685,OFF-PA-10003309,Corporate,Office Supplies,Paper,Xerox 211,41.472,8,0.2,14.5152,5,Simply awesome,It's excellent plz don't waist ur time go for it ðŸ¤ ðŸ˜‰
7967,CA-2015-138219,BP-11095,OFF-PA-10000380,Corporate,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",33.36,4,0,16.68,5,Wonderful,Super
7968,CA-2016-157707,CC-12610,FUR-BO-10001567,Corporate,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",90.882,3,0.7,-190.8522,4,Good quality product,NiceðŸ˜Šgood quality must try
7969,CA-2016-157707,CC-12610,TEC-PH-10002583,Corporate,Technology,Phones,iOttie HLCRIO102 Car Mount,15.992,1,0.2,-2.9985,2,Really Nice,I just love this colour and printe osm bedsheet ðŸ’žâœ¨
7970,CA-2016-157707,CC-12610,FUR-CH-10004853,Corporate,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",120.784,1,0.2,13.5882,4,Very Good,Super
7971,US-2015-126753,SP-20860,TEC-PH-10003580,Corporate,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,519.792,4,0.4,-112.6216,5,Just wow!,Good product
7972,US-2015-126753,SP-20860,TEC-AC-10004227,Corporate,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,31.176,3,0.2,-5.4558,3,Nice,I like it
7973,US-2015-126753,SP-20860,OFF-PA-10002787,Corporate,Office Supplies,Paper,Xerox 227,10.368,2,0.2,3.6288,5,Just wow!,Amezing bedsheet it's King size.
7974,US-2015-126753,SP-20860,OFF-BI-10003981,Corporate,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",2.724,2,0.7,-1.9068,5,Fabulous!,Good
7975,US-2015-126753,SP-20860,FUR-FU-10001488,Corporate,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",254.352,3,0.2,0,4,Must buy!,Good quality product with fair price.. Thank u flipkart
7976,US-2015-126753,SP-20860,OFF-BI-10003727,Corporate,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,3.762,3,0.7,-2.7588,5,Super!,Awesome ðŸ‘
7977,US-2015-126753,SP-20860,OFF-PA-10000130,Corporate,Office Supplies,Paper,Xerox 199,10.272,3,0.2,3.21,5,Mind-blowing purchase,Very good product
7978,CA-2014-166051,JK-15625,TEC-PH-10002680,Consumer,Technology,Phones,Samsung Galaxy Note 3,659.97,3,0,197.991,4,Nice product,Nice
7979,CA-2014-166051,JK-15625,TEC-PH-10002538,Consumer,Technology,Phones,Grandstream GXP1160 VoIP phone,113.73,3,0,32.9817,4,Very Good,Ok
7980,CA-2015-113040,CC-12100,OFF-BI-10001249,Home Office,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,5.104,1,0.2,1.6588,5,Terrific,Asam very nice product tq shopsy
7981,CA-2014-103800,DP-13000,OFF-PA-10000174,Consumer,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",16.448,2,0.2,5.5512,3,Fair,Nice product
7982,CA-2014-113383,SF-20065,OFF-AP-10004532,Consumer,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,81.92,4,0,22.1184,5,Awesome,Very good
7983,CA-2014-113383,SF-20065,FUR-FU-10001986,Consumer,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",254.9,5,0,76.47,5,Brilliant,Very nice worth for moneyðŸ¥°ðŸ‘ðŸ¼
7984,CA-2017-152499,EH-13765,OFF-FA-10002975,Corporate,Office Supplies,Fasteners,Staples,15.12,5,0.2,4.914,4,Worth the money,Beautiful bedsheet looking nice
7985,CA-2017-152499,EH-13765,OFF-AR-10003481,Corporate,Office Supplies,Art,Newell 348,7.872,3,0.2,0.8856,5,Fabulous!,It's OK
7986,CA-2016-151498,DN-13690,OFF-BI-10004967,Consumer,Office Supplies,Binders,Round Ring Binders,8.32,5,0.2,2.808,5,Terrific,Very nice
7987,CA-2016-137939,PJ-19015,TEC-PH-10003589,Consumer,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,89.95,5,0,43.176,4,Worth the money,Nice
7988,US-2016-117793,MA-17560,OFF-LA-10002945,Home Office,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",25.2,4,0,11.592,2,Slightly disappointed,Not that good. Stitching is very bad
7989,US-2016-117793,MA-17560,OFF-LA-10003537,Home Office,Office Supplies,Labels,Avery 515,37.59,3,0,17.6673,4,Very Good,Good
7990,US-2016-117793,MA-17560,OFF-ST-10002406,Home Office,Office Supplies,Storage,Pizazz Global Quick File,14.97,1,0,4.1916,5,Perfect product!,Good
7991,US-2016-117793,MA-17560,TEC-AC-10003433,Home Office,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,1.98,2,0,0.891,5,Perfect product!,Woow
7992,CA-2016-133872,VM-21835,OFF-BI-10002082,Consumer,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,39.936,4,0.7,-26.624,5,Super!,This product good
7993,CA-2016-133872,VM-21835,TEC-AC-10000521,Consumer,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",18.464,2,0.2,2.308,4,Worth the money,Very good..... thanx Flipkart.
7994,US-2015-165743,MM-18055,OFF-BI-10001982,Consumer,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,4.896,3,0.7,-3.4272,5,Fabulous!,Very good
7995,US-2015-165743,MM-18055,FUR-BO-10002268,Consumer,Furniture,Bookcases,Sauder Barrister Bookcases,145.764,6,0.7,-247.7988,5,Best in the market!,Varry good. Product
7996,US-2015-165743,MM-18055,OFF-BI-10001758,Consumer,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,9.612,6,0.7,-7.3692,3,Decent product,Good and worth it
7997,US-2017-105998,CR-12580,TEC-AC-10004469,Home Office,Technology,Accessories,Microsoft Sculpt Comfort Mouse,199.75,5,0,87.89,5,Awesome,Nice â¤ï¸ very nice
7998,US-2017-105998,CR-12580,FUR-TA-10001095,Home Office,Furniture,Tables,Chromcraft Round Conference Tables,1673.184,12,0.2,20.9148,4,Good choice,Thanks
7999,US-2014-148194,BS-11365,FUR-FU-10001852,Corporate,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",12.18,7,0,3.8976,4,Worth the money,Verry nice product Thank you Flipkart
8000,US-2014-148194,BS-11365,OFF-AP-10000696,Corporate,Office Supplies,Appliances,Holmes Odor Grabber,57.68,4,0,19.0344,3,Just okay,Dont buy color faded
8001,US-2015-151407,RD-19585,TEC-PH-10003885,Consumer,Technology,Phones,Cisco SPA508G,263.96,4,0,76.5484,3,Does the job,Very good ðŸ‘
8002,CA-2015-110870,KD-16270,TEC-AC-10002926,Consumer,Technology,Accessories,Logitech Wireless Marathon Mouse M705,299.94,6,0,128.9742,4,Very Good,Supar
8003,CA-2015-110870,KD-16270,OFF-SU-10001225,Consumer,Office Supplies,Supplies,Staple remover,25.76,7,0,0.5152,5,Just wow!,Nice product
8004,CA-2014-143210,AA-10645,TEC-PH-10004434,Consumer,Technology,Phones,Cisco IP Phone 7961G VoIP phone - Dark gray,271.9,2,0,78.851,4,Nice product,Good material.. worth for money... But pillow cover stitch was not good...
8005,CA-2014-143210,AA-10645,FUR-FU-10003878,Consumer,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",45.84,3,0,15.5856,1,Terrible product,When it came I washed it and colour goes out . After that the bedsheet is fade its like an old just in one wash . Very disappoint
8006,CA-2014-143210,AA-10645,FUR-FU-10002268,Consumer,Furniture,Furnishings,Ultra Door Push Plate,9.82,2,0,3.2406,5,Brilliant,Very nice product very nice quality and colour cloth is very nice
8007,CA-2016-139808,MC-18100,OFF-FA-10001883,Consumer,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",93.36,12,0,0.9336,3,Nice,Nice
8008,CA-2015-110863,AA-10645,OFF-ST-10002756,Consumer,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",541.24,4,0,5.4124,4,Delightful,Nice in this price
8009,CA-2015-110863,AA-10645,OFF-PA-10000474,Consumer,Office Supplies,Paper,Easy-staple paper,106.32,3,0,49.9704,4,Worth the money,Very good product according to price it's worthy
8010,CA-2015-110863,AA-10645,FUR-CH-10002073,Consumer,Furniture,Chairs,Hon Olson Stacker Chairs,1323.9,5,0,383.931,4,Pretty good,Good
8011,CA-2014-127859,QJ-19255,OFF-PA-10003641,Corporate,Office Supplies,Paper,Xerox 1909,126.624,6,0.2,41.1528,5,Brilliant,V nice
8012,US-2015-136427,JM-16195,TEC-PH-10002070,Consumer,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,125.944,7,0.2,15.743,5,Best in the market!,So nice product value of money
8013,CA-2017-120168,TB-21625,OFF-BI-10004519,Consumer,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,663.92,5,0.2,207.475,5,Simply awesome,Good
8014,CA-2017-120168,TB-21625,TEC-AC-10002167,Consumer,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,120,8,0,13.2,4,Good choice,Good product
8015,CA-2017-120168,TB-21625,OFF-FA-10000936,Consumer,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,3.29,1,0,1.4805,5,Fabulous!,Very nice product
8016,CA-2017-120168,TB-21625,FUR-FU-10000732,Consumer,Furniture,Furnishings,Eldon 200 Class Desk Accessories,18.84,3,0,6.0288,5,Brilliant,Good one
8017,US-2014-131870,NF-18595,FUR-FU-10002501,Home Office,Furniture,Furnishings,Nu-Dell Executive Frame,60.672,6,0.2,12.8928,4,Worth the money,Good
8018,US-2014-131870,NF-18595,OFF-AR-10000634,Home Office,Office Supplies,Art,Newell 320,30.816,9,0.2,2.6964,5,Great product,Good
8019,CA-2017-114804,BF-11020,TEC-PH-10001700,Corporate,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,52.792,1,0.2,4.6193,5,Great product,Love this
8020,CA-2017-167227,NP-18670,OFF-AP-10001962,Consumer,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,83.9,10,0,20.975,4,Worth the money,So nice
8021,CA-2017-167227,NP-18670,OFF-PA-10001838,Consumer,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,2,0,5.7624,4,Really Nice,Ok
8022,CA-2014-129189,HM-14860,OFF-AP-10000124,Corporate,Office Supplies,Appliances,Acco 6 Outlet Guardian Basic Surge Suppressor,4.992,3,0.8,-12.9792,5,Terrific purchase,Very good
8023,CA-2014-129189,HM-14860,OFF-EN-10003567,Corporate,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",87.92,5,0.2,29.673,5,Just wow!,Good bed sheet
8024,CA-2014-129189,HM-14860,FUR-CH-10004997,Corporate,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,657.93,5,0.3,-93.99,5,Great product,Good product
8025,CA-2014-129189,HM-14860,OFF-BI-10000494,Corporate,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,1.044,1,0.8,-1.827,4,Good quality product,Nice product. ....go for it.
8026,CA-2015-132465,DM-13525,FUR-FU-10000277,Corporate,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,210.68,2,0,50.5632,4,Good quality product,Beautiful ðŸ¥°ðŸ¥°
8027,CA-2015-132465,DM-13525,OFF-ST-10003641,Corporate,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,78.8,1,0,1.576,3,Decent product,Ok
8028,CA-2015-132465,DM-13525,TEC-AC-10001998,Corporate,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,19.99,1,0,6.7966,4,Nice product,Good
8029,CA-2015-132465,DM-13525,OFF-ST-10001932,Corporate,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,772.68,4,0,108.1752,5,Perfect product!,Nice product ðŸ˜ðŸ˜ Thank you flipkart ðŸ¥°
8030,CA-2016-166373,JF-15565,TEC-AC-10002323,Consumer,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,106.08,6,0.2,-9.282,5,Fabulous!,Value for money
8031,CA-2016-158806,NM-18520,FUR-FU-10004270,Consumer,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",23.076,3,0.6,-10.9611,3,Decent product,Quality of the material is not much enough
8032,CA-2016-158806,NM-18520,OFF-PA-10004621,Consumer,Office Supplies,Paper,Xerox 212,25.92,5,0.2,9.072,3,Decent product,So so
8033,CA-2015-119690,MV-17485,OFF-PA-10001019,Consumer,Office Supplies,Paper,Xerox 1884,47.952,3,0.2,16.1838,3,Just okay,Good
8034,CA-2015-119690,MV-17485,OFF-BI-10000201,Consumer,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",0.984,2,0.8,-1.476,5,Fabulous!,Value for money ðŸ’°
8035,CA-2015-119690,MV-17485,FUR-FU-10004587,Consumer,Furniture,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",75.384,9,0.6,-20.7306,4,Delightful,Owsum product. Color same.
8036,CA-2015-119690,MV-17485,OFF-LA-10001613,Consumer,Office Supplies,Labels,Avery File Folder Labels,4.608,2,0.2,1.6704,5,Brilliant,Good
8037,CA-2015-153738,AG-10270,OFF-BI-10001308,Consumer,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,37.68,6,0,16.956,4,Very Good,Best
8038,CA-2017-169012,BF-11275,OFF-AP-10003278,Corporate,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,41.91,3,0,10.8966,4,Awesome,Nice product
